Year,ID,Station,Capacity,On-Peak Energy,Off-Peak Energy,CF,Energy,Mbtu,Cold,Warm,Stup Cst,Fuel Cst,VO&M Cst,FO&M Cst,Oper Cst,Tot Cst,Ave Hrt
2039,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,35,CBRE PV,15,32.21292,0.058125,24.55939498,32.271045,32.271045,,365,0,0,0,0,0,0,1000
2039,36,CBRE WIND,10,12.229,7.829,22.89726027,20.058,20.058,,160,0,0,0,0,0,0,1000
2039,38,West Loch,20,42.11733372,0.03398,24.05896902,42.15131372,42.15131372,,365,0,0,0,0,0,0,1000
2039,39,OffShrWind1,200,575.0175542,420.5336,56.82369602,995.5511542,995.5511542,,81,0,0,0,0,0,0,1000
2039,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,41,DSG,8,1.457833957,6.536337672,11.40720837,7.994171629,81.61249816,,487,0,5.927210511,0,0,0,5.927210511,10209
2039,42,KSEP,1,1.9252,0,21.97716895,1.9252,1.9252,,365,0,0,0,0,0,0,1000
2039,43,KS2,5,11.2384,0.0167,25.69657534,11.2551,11.2551,,365,0,0,0,0,0,0,1000
2039,44,KREP,5,8.994,0.0122,20.56210046,9.0062,9.0062,,365,0,0,0,0,0,0,1000
2039,45,HIE,1.7,8.40497,6.00355,96.75342466,14.40852,14.40852,,0,0,0,0,0,0,0,1000
2039,46,Chev,0.1,0.494315,0.35315,96.74257991,0.847465,0.847465,,0,0,0,0,0,0,0,1000
2039,48,WaiverPV1,27.6,65.411724,0.160632,27.12111872,65.572356,65.572356,,365,0,0,0,0,0,0,1000
2039,49,Kahuku,30,41.457,30.0843,27.22271689,71.5413,71.5413,,201,0,0,0,0,0,0,1000
2039,50,Kawailoa,69,71.90214,47.24361,19.71175799,119.14575,119.14575,,7,0,0,0,0,0,0,1000
2039,51,DGPV,1255.094237,2021.832772,1.78928557,18.40555692,2023.622058,2023.622058,,365,0,0,0,0,0,0,1000
2039,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,54,FIT1-2,22.335,37.73169926,0.02894616,19.29964612,37.76064542,37.76064542,,365,0,0,0,0,0,0,1000
2039,55,FIT3,20,33.7705,0.0264,19.29046804,33.7969,33.7969,,365,0,0,0,0,0,0,1000
2039,56,NPMWind,24,58.65408,30.84072,42.56792237,89.4948,89.4948,,384,0,0,0,0,0,0,1000
2039,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,58,FuturePV,420,895.1004872,1.6275,24.3729068,896.7279872,896.7279872,,365,0,0,0,0,0,0,1000
2039,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,60,SCH-1,8.14,4.115378382,14.12658936,25.58251117,18.24196774,164.0146708,,739,0,9.805453673,0.347923623,0.131769425,0,10.1533773,8991.062428
2039,61,SCH-2,8.14,4.162180359,13.88003101,25.30237309,18.04221137,162.3319309,,725,0,9.703796416,0.344113729,0.131769425,0,10.04791014,8997.341155
2039,62,SCH-3,8.14,4.037078628,13.32323844,24.34608545,17.36031707,156.1142253,,702,0,9.332902492,0.331108162,0.131769425,0,9.664010654,8992.590665
2039,63,SCH-4,8.14,4.092887086,14.0918364,25.50223191,18.18472349,163.5664506,,715,0,9.775039601,0.346831821,0.131769425,0,10.12187142,8994.717498
2039,64,SCH-5,8.14,3.711821645,13.56897958,24.23457253,17.28080122,155.570803,,711,0,9.302298796,0.32959158,0.131769425,0,9.631890375,9002.522568
2039,65,SCH-6,8.14,3.912267418,13.36813114,24.23400782,17.28039855,155.423858,,688,0,9.28983733,0.3295839,0.131769425,0,9.61942123,8994.22878
2039,66,JBPHH16-1,100.716,194.3092509,294.0067376,55.34754588,488.3159885,4180.56645,,5299,0,195.5895082,2.223529533,5.251832799,0,197.8130377,8561.191007
2039,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,75,KMCBH9-1,54.984,66.57638877,142.5729202,43.42261728,209.1493089,1840.692885,,4484,0,86.43810805,1.904707919,2.86349909,0,88.34281597,8800.855688
2039,76,KMCBH9-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,77,KMCBH9-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,78,KMCBH9-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,79,KMCBH9-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,80,KMCBH9-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,81,ICE-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,82,ICE-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,83,ICE-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,84,ICE-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,123,151CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,124,151CC-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,125,LM6000CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,126,LM6000CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,127,LM6000CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,1,PSH-PSH-10-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,2,LS-Li-Ion-100-1,0,0,0,12.28246988,847.8441571,0,,0,0,0,0,0,0,0,0
2039,3,LS-Li-Ion-100-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,4,LS-Li-Ion-100-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,,R-GExpDGPVC,473.07,485.668979,0,11.71954769,485.668979,485.668979,,365,0,0,0,0,0,0,1000
2039,,G-GExpDGPVC,2.824,2.180399274,0,8.813881964,2.180399274,2.180399274,,365,0,0,0,0,0,0,1000
2039,,J-GExpDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,,R-GExpDGPVUC,473.07,276.4000364,0.674417346,6.686009227,277.0744537,277.0744537,,365,0,0,0,0,0,0,1000
2039,,G-GExpDGPVUC,2.824,2.368785536,0.004025947,9.5916746,2.372811483,2.372811482,,365,0,0,0,0,0,0,1000
2039,,J-GExpDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2039,,WaiverPV2,109.6,259.7041614,0.637872,27.11625019,260.3420334,260.3420334,,365,0,0,0,0,0,0,1000
2040,1,Honolulu 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,2,Honolulu 9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,3,Waiau 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,4,Waiau 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,5,Waiau 5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,6,Waiau 6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,7,Waiau 7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,8,Waiau 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,9,Waiau 9,52.9,11.70001769,74.15864713,18.47719879,85.85866482,1121.492846,,389,0,54.07972713,0,1.853078533,0,54.32289181,13062.08113
2040,10,Waiau 10,49.9,16.26240998,90.63146555,24.38708828,106.8938755,1320.246757,,409,0,63.29936836,0,1.853078618,0,63.60771705,12351.00469
2040,11,Kahe 1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,12,Kahe 2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,13,Kahe 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,14,Kahe 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,15,Kahe 5,134.608,18.89790392,59.73336157,6.650159574,78.63126549,770.4125874,,61,0,81.05347225,0.036182479,9.792432418,0,81.08965473,9797.7895
2040,16,Kahe 6,133.784,5.363909892,22.60632586,2.380124216,27.97023575,283.4735374,,26,0,52.36625549,0.012870611,9.792433417,0,52.3791261,10134.82832
2040,17,KALA1,90,213.3206457,268.51149,60.94820579,481.8321357,4144.821642,,457,0,173.6338735,0,0,0,173.6338735,8602.210886
2040,18,KALA2,118,236.9839227,346.6665858,56.30909324,583.6505085,4722.688495,,481,0,197.841733,0,0,0,197.841733,8091.637762
2040,19,AES,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,22,CIP1,130,6.811159888,57.8667111,5.663958157,64.67787099,877.0802371,,250,0,49.54118018,3.268321073,3.383050106,0,52.80950125,13560.74688
2040,30,HPOFF,35,0,128.1,41.66666667,128.1,4615.26,,366,0,0,0,0,0,0,36028.57143
2040,31,HPON,68.5,312.6469238,0,51.96025351,312.6469238,20147.18409,,366,0,0,0,0,0,0,64440.6919
2040,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,35,CBRE PV,15,32.21298,0.057225,24.49165528,32.270205,32.270205,,366,0,0,0,0,0,0,1000
2040,36,CBRE WIND,10,12.198,7.796,22.76183971,19.994,19.994,,162,0,0,0,0,0,0,1000
2040,38,West Loch,20,41.89676,0.03248,23.86682605,41.92924,41.92924,,366,0,0,0,0,0,0,1000
2040,39,OffShrWind1,200,552.4037587,423.4258,55.54585375,975.8295587,975.8295587,,96,0,0,0,0,0,0,1000
2040,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,41,DSG,8,1.094767082,5.574343733,9.490424088,6.669110815,68.08495231,,470,0,5.124029937,0,0,0,5.124029937,10209
2040,42,KSEP,1,1.9251,0,21.91598361,1.9251,1.9251,,366,0,0,0,0,0,0,1000
2040,43,KS2,5,11.2582,0.0168,25.67167577,11.275,11.275,,366,0,0,0,0,0,0,1000
2040,44,KREP,5,8.9796,0.0121,20.47290528,8.9917,8.9917,,366,0,0,0,0,0,0,1000
2040,45,HIE,1.7,8.428345,6.0214,96.76514117,14.449745,14.449745,,0,0,0,0,0,0,0,1000
2040,46,Chev,0.1,0.495785,0.3542,96.76514117,0.849985,0.849985,,0,0,0,0,0,0,0,1000
2040,48,WaiverPV1,27.6,65.382468,0.163668,27.03620219,65.546136,65.546136,,366,0,0,0,0,0,0,1000
2040,49,Kahuku,30,41.4618,30.0612,27.14139344,71.523,71.523,,202,0,0,0,0,0,0,1000
2040,50,Kawailoa,69,71.88489,47.20428,19.64856557,119.08917,119.08917,,7,0,0,0,0,0,0,1000
2040,51,DGPV,1296.609241,2094.598386,1.848986301,18.40697935,2096.447373,2096.447373,,366,0,0,0,0,0,0,1000
2040,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,54,FIT1-2,22.335,37.72651754,0.026913675,19.2432377,37.75343121,37.75343121,,366,0,0,0,0,0,0,1000
2040,55,FIT3,20,33.7707,0.0263,19.23781876,33.797,33.797,,366,0,0,0,0,0,0,1000
2040,56,NPMWind,24,58.44504,31.02816,42.44137067,89.4732,89.4732,,363,0,0,0,0,0,0,1000
2040,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,58,FuturePV,700,1473.682631,2.6705,24.01042694,1476.353131,1476.353131,,366,0,0,0,0,0,0,1000
2040,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,60,SCH-1,8.14,2.928416456,14.02310778,23.70784192,16.95152423,151.9836237,,639,0,9.45838057,0.329175013,0.134526807,0,9.787555583,8965.779216
2040,61,SCH-2,8.14,2.863988913,13.93540994,23.49508439,16.79939885,150.6848273,,645,0,9.37951211,0.326220949,0.134526807,0,9.705733059,8969.655918
2040,62,SCH-3,8.14,2.924495123,13.90516564,23.5374077,16.82966076,150.8777761,,621,0,9.38727797,0.326808594,0.134526807,0,9.714086563,8964.992117
2040,63,SCH-4,8.14,2.845680254,13.53164881,22.90479152,16.37732906,146.8769271,,623,0,9.141511357,0.318024941,0.134526807,0,9.459536299,8968.307744
2040,64,SCH-5,8.14,3.007498635,13.61215042,23.24369226,16.61964905,149.2202826,,639,0,9.288396186,0.322730458,0.134526807,0,9.611126644,8978.545944
2040,65,SCH-6,8.14,3.038781132,14.11493779,23.99062473,17.15371892,153.9232729,,637,0,9.577354374,0.333101352,0.134526807,0,9.910455726,8973.172151
2040,66,JBPHH16-1,100.716,109.8238551,262.0326278,42.03243607,371.8564829,3187.21836,,4710,0,156.6505626,1.723944131,5.361730464,0,158.3745067,8571.098009
2040,67,JBPHH16-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,68,JBPHH16-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,69,JBPHH16-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,70,JBPHH16-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,71,JBPHH16-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,72,LM6000CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,73,LM6000CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,74,LM6000CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,75,KMCBH9-1,54.984,40.79143156,134.9447734,36.38585509,175.736205,1546.673023,,4110,0,76.30157267,1.62944261,2.923419513,0,77.93101528,8801.106314
2040,76,KMCBH9-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,77,KMCBH9-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,78,KMCBH9-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,79,KMCBH9-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,80,KMCBH9-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,81,ICE-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,82,ICE-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,83,ICE-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,84,ICE-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,85,ICE-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,86,ICE-6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,87,ICE-7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,88,NE3x1GAS,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,89,NE3x1LIQ,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,90,NE1x1CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,91,76CT-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,92,76CT-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,93,76CT-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,94,76CT-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,95,113CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,96,113CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,97,113CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,98,113CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,99,140CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,100,140CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,101,140CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,102,140CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,103,Waiau 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,104,Waiau 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,105,Waiau 5VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,106,Waiau 6VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,107,Waiau 7VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,108,Waiau 8VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,111,Kahe 1VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,112,Kahe 2VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,113,Kahe 3VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,114,Kahe 4VPO,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,115,ICE-8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,116,ICE-9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,117,ICE-10,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,118,ICE-11,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,119,ICE-12,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,120,151CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,121,151CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,122,151CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,123,151CC-4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,124,151CC-5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,125,LM6000CC-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,126,LM6000CC-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,127,LM6000CC-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,1,PSH-PSH-10-1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,2,LS-Li-Ion-100-1,0,0,0,11.09701546,1177.5123,0,,0,0,0,0,0,0,0,0
2040,3,LS-Li-Ion-100-2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,4,LS-Li-Ion-100-3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,,R-GExpDGPVC,493.23,507.7972504,0,11.72056462,507.7972504,507.7972504,,366,0,0,0,0,0,0,1000
2040,,G-GExpDGPVC,2.888,2.235408086,0,8.811854175,2.235408086,2.235408086,,366,0,0,0,0,0,0,1000
2040,,J-GExpDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,,R-GExpDGPVUC,493.23,288.9291778,0.703354168,6.685063388,289.6325319,289.6325319,,366,0,0,0,0,0,0,1000
2040,,G-GExpDGPVUC,2.888,2.429218032,0.004118336,9.592076441,2.433336368,2.433336368,,366,0,0,0,0,0,0,1000
2040,,J-GExpDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2040,,WaiverPV2,109.6,259.634728,0.649928,27.03620219,260.284656,260.284656,,366,0,0,0,0,0,0,1000
2041,1,Honolulu 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,2,Honolulu 9,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,3,Waiau 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,4,Waiau 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,5,Waiau 5,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,6,Waiau 6,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,7,Waiau 7,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,8,Waiau 8,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,9,Waiau 9,52.9,12.43299032,74.61561472,18.78460373,87.04860505,1135.234056,,374,0,56.80512035,0,1.88153133,0,57.05413785,13041.38137
2041,10,Waiau 10,49.9,16.99563972,89.34642578,24.32766572,106.3420655,1313.014721,,390,0,65.36021676,0,1.881531396,0,65.67213787,12347.08688
2041,11,Kahe 1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,12,Kahe 2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,13,Kahe 3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,14,Kahe 4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,15,Kahe 5,134.608,26.69936223,78.11296658,8.888682484,104.8123288,1026.420919,,76,0,107.9644466,0.0491045,9.942790306,0,108.0135511,9792.940689
2041,16,Kahe 6,133.784,0.907573272,6.914090024,0.667407117,7.821663296,79.00288674,,9,0,17.88028254,0.003664444,9.94278942,0,17.88394698,10100.52258
2041,17,KALA1,90,207.3753709,267.027488,60.17286389,474.4028589,4080.063396,,458,0,177.9769758,0,0,0,177.9769758,8600.419073
2041,18,KALA2,118,228.1972923,339.0161804,54.87321731,567.2134727,4587.410584,,453,0,200.1080334,0,0,0,200.1080334,8087.626272
2041,19,AES,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,22,CIP1,130,6.797771776,68.9821344,6.654364785,75.77990618,1021.989871,,260,0,58.82115336,3.898781832,3.4349952,0,62.71993519,13486.29105
2041,30,HPOFF,35,0,127.75,41.66666667,127.75,4602.65,,365,0,0,0,0,0,0,36028.57143
2041,31,HPON,68.5,307.8160787,0,51.29755002,307.8160787,19684.6925,,365,0,0,0,0,0,0,63949.52656
2041,32,HPON_M,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,34,DR_Proxy,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,35,CBRE PV,15,32.20385392,0.057735,24.55219857,32.26158892,32.26158892,,365,0,0,0,0,0,0,1000
2041,36,CBRE WIND,10,12.155,7.81,22.79109589,19.965,19.965,,163,0,0,0,0,0,0,1000
2041,38,West Loch,20,41.63583118,0.03284,23.78348812,41.66867118,41.66867118,,365,0,0,0,0,0,0,1000
2041,39,OffShrWind1,200,548.4136791,421.7256,55.37324652,970.1392791,970.1392791,,82,0,0,0,0,0,0,1000
2041,40,OffShrWind2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,41,DSG,8,1.295364178,6.566070332,11.21780039,7.86143451,80.25738492,,509,0,6.223079777,0,0,0,6.223079777,10209
2041,42,KSEP,1,1.9168,0,21.88127854,1.9168,1.9168,,365,0,0,0,0,0,0,1000
2041,43,KS2,5,11.244,0.0167,25.70936073,11.2607,11.2607,,365,0,0,0,0,0,0,1000
2041,44,KREP,5,8.9744,0.0123,20.51757991,8.9867,8.9867,,365,0,0,0,0,0,0,1000
2041,45,HIE,1.7,8.40497,6.00355,96.75342466,14.40852,14.40852,,0,0,0,0,0,0,0,1000
2041,46,Chev,0.1,0.494115,0.35315,96.71974886,0.847265,0.847265,,0,0,0,0,0,0,0,1000
2041,48,WaiverPV1,27.6,65.393784,0.163392,27.11484018,65.557176,65.557176,,365,0,0,0,0,0,0,1000
2041,49,Kahuku,30,41.3643,30.2007,27.23173516,71.565,71.565,,200,0,0,0,0,0,0,1000
2041,50,Kawailoa,69,71.86005,47.27811,19.71050228,119.13816,119.13816,,7,0,0,0,0,0,0,1000
2041,51,DGPV,1338.418245,2156.059514,1.908073818,18.40555692,2157.967588,2157.967588,,365,0,0,0,0,0,0,1000
2041,52,GridExportDGPVC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,53,GridExportDGPVUC,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,54,FIT1-2,22.335,37.73297235,0.02854413,19.30009132,37.76151648,37.76151648,,365,0,0,0,0,0,0,1000
2041,55,FIT3,20,33.7679,0.0262,19.28886986,33.7941,33.7941,,365,0,0,0,0,0,0,1000
2041,56,NPMWind,24,58.5349071,30.94128,42.55906921,89.4761871,89.4761871,,358,0,0,0,0,0,0,1000
2041,57,FutureWind,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,58,FuturePV,700,1463.77327,2.6943,23.91499625,1466.46757,1466.46757,,365,0,0,0,0,0,0,1000
2041,59,FuturePV2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2041,60,SCH-1,8.14,3.197341446,14.30602119,24.54669235,17.50336263,156.6355149,,642,0,10.07543396,0.346055271,0.136592375,0,10.42148923,8948.881322
